	plateID	well	CONCuM	Summary
0	plate_1	A01	alanine: 10 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 10 mM alanine without epoxiconazole treatment.
1	plate_1	A02	Media control	
2	plate_1	A03	alanine: 1 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 1 mM alanine without epoxiconazole treatment.
3	plate_1	A04	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
4	plate_1	A05	alanine: 5 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 5 mM alanine and treated with 10 µM epoxiconazole.
5	plate_1	A06	alanine: 1 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 1 mM alanine and treated with 10 µM epoxiconazole.
6	plate_1	A07	alanine: 5 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 5 mM alanine and treated with 10 µM epoxiconazole.
7	plate_1	A08	alanine: 0 mM & epoxiconazole: 0 mM	Wild-type strain cultured in minimal media without any supplementation or treatment.
8	plate_1	A09	alanine: 5 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 5 mM alanine and treated with 10 µM epoxiconazole.
9	plate_1	A10	Media control	
10	plate_1	A11	alanine: 10 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 10 mM alanine and treated with 10 µM epoxiconazole.
11	plate_1	A12	alanine: 0 mM & epoxiconazole: 10 µM	Wild-type strain treated with 10 µM epoxiconazole without alanine supplementation.
12	plate_1	B01	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
13	plate_1	B02	alanine: 1 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 1 mM alanine and treated with 10 µM epoxiconazole.
14	plate_1	B03	alanine: 10 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 10 mM alanine without epoxiconazole treatment.
15	plate_1	B04	alanine: 5 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 5 mM alanine and treated with 10 µM epoxiconazole.
16	plate_1	B05	Media control	
17	plate_1	B06	alanine: 10 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 10 mM alanine and treated with 10 µM epoxiconazole.
18	plate_1	B07	Media control	
19	plate_1	B08	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
20	plate_1	B09	alanine: 1 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 1 mM alanine without epoxiconazole treatment.
21	plate_1	B10	alanine: 0 mM & epoxiconazole: 10 µM	Wild-type strain treated with 10 µM epoxiconazole without alanine supplementation.
22	plate_1	B11	alanine: 10 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 10 mM alanine without epoxiconazole treatment.
23	plate_1	B12	alanine: 0 mM & epoxiconazole: 0 mM	Wild-type strain cultured in minimal media without any supplementation or treatment.
24	plate_1	C01	alanine: 1 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 1 mM alanine without epoxiconazole treatment.
25	plate_1	C02	alanine: 5 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 5 mM alanine and treated with 10 µM epoxiconazole.
26	plate_1	C03	alanine: 0 mM & epoxiconazole: 0 mM	Wild-type strain cultured in minimal media without any supplementation or treatment.
27	plate_1	C04	Media control	
28	plate_1	C05	alanine: 10 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 10 mM alanine without epoxiconazole treatment.
29	plate_1	C06	alanine: 0 mM & epoxiconazole: 10 µM	Wild-type strain treated with 10 µM epoxiconazole without alanine supplementation.
30	plate_1	C07	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
31	plate_1	C08	Media control	
32	plate_1	C09	alanine: 0 mM & epoxiconazole: 10 µM	Wild-type strain treated with 10 µM epoxiconazole without alanine supplementation.
33	plate_1	C10	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
34	plate_1	C11	alanine: 1 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 1 mM alanine and treated with 10 µM epoxiconazole.
35	plate_1	C12	alanine: 10 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 10 mM alanine and treated with 10 µM epoxiconazole.
36	plate_1	D01	alanine: 10 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 10 mM alanine and treated with 10 µM epoxiconazole.
37	plate_1	D02	alanine: 0 mM & epoxiconazole: 10 µM	Wild-type strain treated with 10 µM epoxiconazole without alanine supplementation.
38	plate_1	D03	Media control	
39	plate_1	D04	alanine: 0 mM & epoxiconazole: 0 mM	Wild-type strain cultured in minimal media without any supplementation or treatment.
40	plate_1	D05	alanine: 0 mM & epoxiconazole: 0 mM	Wild-type strain cultured in minimal media without any supplementation or treatment.
41	plate_1	D06	alanine: 5 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 5 mM alanine and treated with 10 µM epoxiconazole.
42	plate_1	D07	alanine: 1 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 1 mM alanine without epoxiconazole treatment.
43	plate_1	D08	alanine: 1 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 1 mM alanine and treated with 10 µM epoxiconazole.
44	plate_1	D09	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
45	plate_1	D10	alanine: 10 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 10 mM alanine without epoxiconazole treatment.
46	plate_1	D11	Media control	
47	plate_1	D12	alanine: 1 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 1 mM alanine and treated with 10 µM epoxiconazole.
48	plate_1	E01	alanine: 1 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 1 mM alanine and treated with 10 µM epoxiconazole.
49	plate_1	E02	Media control	
50	plate_1	E03	alanine: 5 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 5 mM alanine without epoxiconazole treatment.
51	plate_1	E04	alanine: 10 mM & epoxiconazole: 0 mM	Wild-type strain supplemented with 10 mM alanine without epoxiconazole treatment.
52	plate_1	E05	alanine: 10 mM & epoxiconazole: 10 µM	Wild-type strain supplemented with 10 mM alanine and treated with 10 µM epoxiconazole.
53	plate_1	E06	alanine: 0 mM & epoxiconazole: 0 mM	Wild-type strain cultured in minimal media without any supplementation or treatment.
54	plate_1	E07	alanine: 0 mM & epoxiconazole: 10 µM	Wild-type strain treated with 10 µM epoxiconazole without alanine supplementation.
