	plateID	well	CONCuM	Summary
0	plate_1	A01	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
1	plate_1	A02	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
2	plate_1	A03	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
3	plate_1	A04	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
4	plate_1	A05	Media control	
5	plate_1	A06	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
6	plate_1	A07	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
7	plate_1	A08	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
8	plate_1	A09	Media control	
9	plate_1	A10	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
10	plate_1	A11	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
11	plate_1	A12	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
12	plate_1	B01	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
13	plate_1	B02	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
14	plate_1	B03	Media control	
15	plate_1	B04	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
16	plate_1	B05	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
17	plate_1	B06	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
18	plate_1	B07	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
19	plate_1	B08	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
20	plate_1	B09	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
21	plate_1	B10	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
22	plate_1	B11	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
23	plate_1	B12	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
24	plate_1	C01	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
25	plate_1	C02	Media control	
26	plate_1	C03	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
27	plate_1	C04	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
28	plate_1	C05	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
29	plate_1	C06	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
30	plate_1	C07	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
31	plate_1	C08	Media control	
32	plate_1	C09	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
33	plate_1	C10	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
34	plate_1	C11	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
35	plate_1	C12	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
36	plate_1	D01	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
37	plate_1	D02	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
38	plate_1	D03	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
39	plate_1	D04	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
40	plate_1	D05	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
41	plate_1	D06	Media control	
42	plate_1	D07	Media control	
43	plate_1	D08	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
44	plate_1	D09	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
45	plate_1	D10	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
46	plate_1	D11	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
47	plate_1	D12	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
48	plate_1	E01	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
49	plate_1	E02	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
50	plate_1	E03	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
51	plate_1	E04	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
52	plate_1	E05	Media control	
53	plate_1	E06	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
54	plate_1	E07	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
55	plate_1	E08	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
56	plate_1	E09	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
57	plate_1	E10	Media control	
58	plate_1	E11	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
59	plate_1	E12	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
60	plate_1	F01	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
61	plate_1	F02	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
62	plate_1	F03	Media control	
63	plate_1	F04	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
64	plate_1	F05	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
65	plate_1	F06	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
66	plate_1	F07	Media control	
67	plate_1	F08	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
68	plate_1	F09	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
69	plate_1	F10	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
70	plate_1	F11	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
71	plate_1	F12	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
72	plate_1	G01	Media control	
73	plate_1	G02	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
74	plate_1	G03	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
75	plate_1	G04	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
76	plate_1	G05	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
77	plate_1	G06	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
78	plate_1	G07	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
79	plate_1	G08	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
80	plate_1	G09	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
81	plate_1	G10	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
82	plate_1	G11	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
83	plate_1	G12	Media control	
84	plate_1	H01	L-glutamine: 20 mM & glyoxal: 1 mM	Evaluate the combined effect of 20 mM L-glutamine and 1 mM glyoxal on growth.
85	plate_1	H02	L-glutamine: 0 mM & glyoxal: 1 mM	Assess the effect of 1 mM glyoxal treatment on growth.
86	plate_1	H03	L-glutamine: 10 mM & glyoxal: 1 mM	Evaluate the combined effect of 10 mM L-glutamine and 1 mM glyoxal on growth.
87	plate_1	H04	Media control	
88	plate_1	H05	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
89	plate_1	H06	L-glutamine: 0 mM & glyoxal: 0 mM	Control with no supplementation or treatment to establish baseline growth.
90	plate_1	H07	L-glutamine: 10 mM & glyoxal: 0 mM	Assess the effect of 10 mM L-glutamine supplementation on growth.
91	plate_1	H08	L-glutamine: 0 mM & glyoxal: 2 mM	Assess the effect of 2 mM glyoxal treatment on growth.
92	plate_1	H09	L-glutamine: 20 mM & glyoxal: 2 mM	Evaluate the combined effect of 20 mM L-glutamine and 2 mM glyoxal on growth.
93	plate_1	H10	L-glutamine: 20 mM & glyoxal: 0 mM	Assess the effect of 20 mM L-glutamine supplementation on growth.
94	plate_1	H11	Media control	
95	plate_1	H12	L-glutamine: 10 mM & glyoxal: 2 mM	Evaluate the combined effect of 10 mM L-glutamine and 2 mM glyoxal on growth.
